No,商品コード,商品名称,細分類コード,細分類名称,メーカーコード,メーカー名称,出現日,容量,年月,地区コード,地区名称,金額,数量,平均価格,金額／販売店千人,数量／販売店千人,数量／店,販売店率
1377,4901990366786,東洋水産　ＱＴＴＡトマトクリーム味　８４ｇ×１２,111203,カップ麺,4901990,東洋水産,2020年09月16日,1008,2023年04月,13,東京,7152,4,1788.00,90.393,0.051,4.00,1.37%
1378,4901990375320,マルちゃん　麺之助ワンタン麺中華そば　９１ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年09月19日,1092,2023年10月,13,東京,2112,2,1056.00,7.948,0.008,1.00,2.74%
1378,4901990375320,マルちゃん　麺之助ワンタン麺中華そば　９１ｇ×１２,111203,カップ麺,4901990,東洋水産,2023年09月19日,1092,2023年11月,13,東京,6000,5,1200.00,13.661,0.011,1.25,5.48%
1379,4901990372374,東洋水産　麺づくり合わせ味噌ケース　１０４ｇ×１２,111203,カップ麺,4901990,東洋水産,2022年09月04日,1248,2023年03月,13,東京,1536,1,1536.00,17.109,0.011,1.00,1.37%
1379,4901990372374,東洋水産　麺づくり合わせ味噌ケース　１０４ｇ×１２,111203,カップ麺,4901990,東洋水産,2022年09月04日,1248,2023年04月,13,東京,1197,1,1197.00,18.014,0.015,1.00,1.37%
1379,4901990372374,東洋水産　麺づくり合わせ味噌ケース　１０４ｇ×１２,111203,カップ麺,4901990,東洋水産,2022年09月04日,1248,2023年08月,13,東京,5364,3,1788.00,66.632,0.037,3.00,1.37%
1380,4901990360975,マルちゃん　緑のたぬき天そば関西　１０１ｇ×１２,111203,カップ麺,4901990,東洋水産,2018年08月25日,1212,2023年08月,27,大阪,1380,1,1380.00,33.857,0.025,1.00,1.59%
1380,4901990360975,マルちゃん　緑のたぬき天そば関西　１０１ｇ×１２,111203,カップ麺,4901990,東洋水産,2018年08月25日,1212,2023年12月,27,大阪,6656,5,1331.20,53.646,0.040,2.50,3.17%
1381,4903088016719,ニュータッチヴィーガンＮきのこクリームＳパスタ５９,111203,カップ麺,4903088,ヤマダイ,2023年09月09日,59,2023年10月,27,大阪,2418,11,219.82,39.848,0.181,3.67,4.76%
1381,4903088016719,ニュータッチヴィーガンＮきのこクリームＳパスタ５９,111203,カップ麺,4903088,ヤマダイ,2023年09月09日,59,2023年11月,27,大阪,1962,9,218.00,50.936,0.234,4.50,3.17%
1381,4903088016719,ニュータッチヴィーガンＮきのこクリームＳパスタ５９,111203,カップ麺,4903088,ヤマダイ,2023年09月09日,59,2023年12月,27,大阪,3488,16,218.00,50.576,0.232,5.33,4.76%
1382,4901773100538,サンポー　焼豚ラーメン　長浜とんこつ　９２ｇ,111203,カップ麺,4901773,サンポー食品,2020年08月26日,92,2023年03月,27,大阪,6762,49,138.00,58.525,0.424,24.50,3.17%
1382,4901773100538,サンポー　焼豚ラーメン　長浜とんこつ　９２ｇ,111203,カップ麺,4901773,サンポー食品,2020年08月26日,92,2023年04月,27,大阪,1104,8,138.00,10.075,0.073,4.00,3.17%
1383,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年03月,27,大阪,6472,47,137.70,56.015,0.407,23.50,3.17%
1383,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年04月,27,大阪,1242,9,138.00,16.648,0.121,9.00,1.59%
1383,4901773012091,サンポー食品　焼豚ラーメン黒　熊本とんこつ　８４ｇ,111203,カップ麺,4901773,サンポー食品,2017年08月24日,84,2023年05月,27,大阪,138,1,138.00,1.817,0.013,1.00,1.59%
1384,4965076037175,坂利　カップ喜養麺　６８ｇ,111203,カップ麺,4965076,坂利製麺所,2005年05月01日,68,2023年01月,27,大阪,470,1,470.00,17.341,0.037,1.00,1.59%
1384,4965076037175,坂利　カップ喜養麺　６８ｇ,111203,カップ麺,4965076,坂利製麺所,2005年05月01日,68,2023年02月,27,大阪,1020,2,510.00,37.081,0.073,2.00,1.59%
1384,4965076037175,坂利　カップ喜養麺　６８ｇ,111203,カップ麺,4965076,坂利製麺所,2005年05月01日,68,2023年03月,27,大阪,510,1,510.00,17.310,0.034,1.00,1.59%
1384,4965076037175,坂利　カップ喜養麺　６８ｇ,111203,カップ麺,4965076,坂利製麺所,2005年05月01日,68,2023年05月,27,大阪,918,2,459.00,31.779,0.069,2.00,1.59%
1384,4965076037175,坂利　カップ喜養麺　６８ｇ,111203,カップ麺,4965076,坂利製麺所,2005年05月01日,68,2023年07月,27,大阪,342,1,342.00,11.900,0.035,1.00,1.59%
1384,4965076037175,坂利　カップ喜養麺　６８ｇ,111203,カップ麺,4965076,坂利製麺所,2005年05月01日,68,2023年08月,27,大阪,1140,2,570.00,38.926,0.068,2.00,1.59%
1384,4965076037175,坂利　カップ喜養麺　６８ｇ,111203,カップ麺,4965076,坂利製麺所,2005年05月01日,68,2023年09月,27,大阪,1140,2,570.00,40.912,0.072,2.00,1.59%
1384,4965076037175,坂利　カップ喜養麺　６８ｇ,111203,カップ麺,4965076,坂利製麺所,2005年05月01日,68,2023年11月,27,大阪,570,1,570.00,21.235,0.037,1.00,1.59%
1384,4965076037175,坂利　カップ喜養麺　６８ｇ,111203,カップ麺,4965076,坂利製麺所,2005年05月01日,68,2023年12月,27,大阪,1710,3,570.00,53.558,0.094,3.00,1.59%
1385,4901990360982,マルちゃん　緑のたぬき天そば　北海道　１０１ｇ,111203,カップ麺,4901990,東洋水産,2018年08月05日,101,2023年09月,13,東京,1101,7,157.29,27.443,0.174,7.00,1.37%
1385,4901990360982,マルちゃん　緑のたぬき天そば　北海道　１０１ｇ,111203,カップ麺,4901990,東洋水産,2018年08月05日,101,2023年09月,27,大阪,5996,46,130.35,44.182,0.339,7.67,9.52%
1385,4901990360982,マルちゃん　緑のたぬき天そば　北海道　１０１ｇ,111203,カップ麺,4901990,東洋水産,2018年08月05日,101,2023年10月,27,大阪,306,2,153.00,7.029,0.046,1.00,3.17%
1385,4901990360982,マルちゃん　緑のたぬき天そば　北海道　１０１ｇ,111203,カップ麺,4901990,東洋水産,2018年08月05日,101,2023年11月,27,大阪,287,3,95.67,8.038,0.084,1.50,3.17%
1386,4902105282199,日清食品　カップヌードルシーフードイカまみれ　７４ｇ,111203,カップ麺,4902105,日清食品,2023年10月29日,74,2023年11月,13,東京,3780,1,3780.00,37.827,0.010,1.00,1.37%
1386,4902105282199,日清食品　カップヌードルシーフードイカまみれ　７４ｇ,111203,カップ麺,4902105,日清食品,2023年10月29日,74,2023年12月,13,東京,3780,1,3780.00,32.447,0.009,1.00,1.37%
1387,4901990376488,マルちゃん　受験生鰹節あげあげあんかけうどん　８２ｇ,111203,カップ麺,4901990,東洋水産,2023年12月27日,82,2023年12月,13,東京,3459,24,144.13,7.549,0.052,4.80,6.85%
1387,4901990376488,マルちゃん　受験生鰹節あげあげあんかけうどん　８２ｇ,111203,カップ麺,4901990,東洋水産,2023年12月27日,82,2023年12月,27,大阪,4055,26,155.96,7.044,0.045,4.33,9.52%
1388,4901990527873,マルちゃん　緑のたぬき天そば西　１０１ｇ,111203,カップ麺,4901990,東洋水産,2005年07月01日,101,2023年09月,13,東京,157,1,157.00,3.913,0.025,1.00,1.37%
1388,4901990527873,マルちゃん　緑のたぬき天そば西　１０１ｇ,111203,カップ麺,4901990,東洋水産,2005年07月01日,101,2023年09月,27,大阪,5917,45,131.49,43.600,0.332,7.50,9.52%
1388,4901990527873,マルちゃん　緑のたぬき天そば西　１０１ｇ,111203,カップ麺,4901990,東洋水産,2005年07月01日,101,2023年10月,13,東京,942,6,157.00,22.742,0.145,6.00,1.37%
1388,4901990527873,マルちゃん　緑のたぬき天そば西　１０１ｇ,111203,カップ麺,4901990,東洋水産,2005年07月01日,101,2023年10月,27,大阪,138,1,138.00,4.984,0.036,1.00,1.59%
1388,4901990527873,マルちゃん　緑のたぬき天そば西　１０１ｇ,111203,カップ麺,4901990,東洋水産,2005年07月01日,101,2023年11月,27,大阪,329,4,82.25,9.215,0.112,2.00,3.17%
1389,4904511601786,大黒食品　ビック　キャベツタンメン　１００ｇ×１２,111203,カップ麺,4904511,大黒食品工業,2011年01月02日,1200,2023年01月,13,東京,1056,1,1056.00,13.527,0.013,1.00,1.37%
1389,4904511601786,大黒食品　ビック　キャベツタンメン　１００ｇ×１２,111203,カップ麺,4904511,大黒食品工業,2011年01月02日,1200,2023年05月,13,東京,1056,1,1056.00,10.607,0.010,1.00,1.37%
1389,4904511601786,大黒食品　ビック　キャベツタンメン　１００ｇ×１２,111203,カップ麺,4904511,大黒食品工業,2011年01月02日,1200,2023年06月,13,東京,1056,1,1056.00,10.847,0.010,1.00,1.37%
1389,4904511601786,大黒食品　ビック　キャベツタンメン　１００ｇ×１２,111203,カップ麺,4904511,大黒食品工業,2011年01月02日,1200,2023年07月,13,東京,1056,1,1056.00,10.147,0.010,1.00,1.37%
1389,4904511601786,大黒食品　ビック　キャベツタンメン　１００ｇ×１２,111203,カップ麺,4904511,大黒食品工業,2011年01月02日,1200,2023年08月,13,東京,1056,1,1056.00,10.518,0.010,1.00,1.37%
1389,4904511601786,大黒食品　ビック　キャベツタンメン　１００ｇ×１２,111203,カップ麺,4904511,大黒食品工業,2011年01月02日,1200,2023年12月,13,東京,2138,2,1069.00,17.823,0.017,2.00,1.37%
1390,4902881429832,明星　旨だし屋きつねうどん大盛箱　１１０ｇ×１２,111203,カップ麺,4902881,明星食品,2019年02月12日,1320,2023年01月,13,東京,2832,2,1416.00,37.473,0.026,2.00,1.37%
1390,4902881429832,明星　旨だし屋きつねうどん大盛箱　１１０ｇ×１２,111203,カップ麺,4902881,明星食品,2019年02月12日,1320,2023年05月,13,東京,2832,2,1416.00,36.498,0.026,2.00,1.37%
1390,4902881429832,明星　旨だし屋きつねうどん大盛箱　１１０ｇ×１２,111203,カップ麺,4902881,明星食品,2019年02月12日,1320,2023年09月,13,東京,1668,1,1668.00,20.731,0.012,1.00,1.37%
1391,4902885008583,ペヤング　きのこ蕎麦風　１１７ｇ,111203,カップ麺,4902885,まるか食品,2022年09月24日,117,2023年01月,27,大阪,5126,27,189.85,10.997,0.058,4.50,9.52%
1391,4902885008583,ペヤング　きのこ蕎麦風　１１７ｇ,111203,カップ麺,4902885,まるか食品,2022年09月24日,117,2023年02月,27,大阪,2116,12,176.33,6.111,0.035,3.00,6.35%
1392,4901734049746,にんべんごま香る極鰹だし肉だしうどんケース８０４ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月10日,804,2023年07月,13,東京,2400,2,1200.00,29.168,0.024,2.00,1.37%
1392,4901734049746,にんべんごま香る極鰹だし肉だしうどんケース８０４ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月10日,804,2023年08月,13,東京,4800,4,1200.00,59.626,0.050,4.00,1.37%
1393,4901990328999,マルちゃん　くらしモアヌードルしょうゆ　６３ｇＸ１,111203,カップ麺,4901990,東洋水産,2014年02月15日,756,2023年01月,27,大阪,2232,2,1116.00,18.695,0.017,2.00,1.59%
1393,4901990328999,マルちゃん　くらしモアヌードルしょうゆ　６３ｇＸ１,111203,カップ麺,4901990,東洋水産,2014年02月15日,756,2023年05月,27,大阪,2352,2,1176.00,19.536,0.017,2.00,1.59%
1393,4901990328999,マルちゃん　くらしモアヌードルしょうゆ　６３ｇＸ１,111203,カップ麺,4901990,東洋水産,2014年02月15日,756,2023年11月,27,大阪,2578,2,1289.00,21.994,0.017,2.00,1.59%
1394,4902105261552,日清食品　カップヌードル北海道シーフー道　８１ｇ×２０,111203,カップ麺,4902105,日清食品,2019年10月27日,1620,2023年11月,13,東京,3580,1,3580.00,41.887,0.012,1.00,1.37%
1394,4902105261552,日清食品　カップヌードル北海道シーフー道　８１ｇ×２０,111203,カップ麺,4902105,日清食品,2019年10月27日,1620,2023年12月,13,東京,3580,1,3580.00,19.275,0.005,1.00,1.37%
1395,4901734050995,旅麺　博多高菜豚骨ラーメン　ケース　８５２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年09月19日,852,2023年09月,13,東京,1176,1,1176.00,14.347,0.012,1.00,1.37%
1395,4901734050995,旅麺　博多高菜豚骨ラーメン　ケース　８５２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年09月19日,852,2023年10月,13,東京,1176,1,1176.00,14.282,0.012,1.00,1.37%
1395,4901734050995,旅麺　博多高菜豚骨ラーメン　ケース　８５２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年09月19日,852,2023年11月,13,東京,2352,2,1176.00,30.391,0.026,2.00,1.37%
1395,4901734050995,旅麺　博多高菜豚骨ラーメン　ケース　８５２ｇ,111203,カップ麺,4901734,サンヨー食品,2023年09月19日,852,2023年12月,13,東京,2352,2,1176.00,24.503,0.021,2.00,1.37%
1396,4901990322423,マルちゃん焼きそば名人ソース焼そば　１１８ｇ×１２,111203,カップ麺,4901990,東洋水産,2008年12月14日,1416,2023年04月,13,東京,1200,1,1200.00,14.087,0.012,1.00,1.37%
1396,4901990322423,マルちゃん焼きそば名人ソース焼そば　１１８ｇ×１２,111203,カップ麺,4901990,東洋水産,2008年12月14日,1416,2023年08月,13,東京,4800,4,1200.00,32.208,0.027,4.00,1.37%
1396,4901990322423,マルちゃん焼きそば名人ソース焼そば　１１８ｇ×１２,111203,カップ麺,4901990,東洋水産,2008年12月14日,1416,2023年10月,13,東京,1056,1,1056.00,12.767,0.012,1.00,1.37%
1397,4901990360944,マルちゃん　赤いきつねうどん　北海道　９６ｇ,111203,カップ麺,4901990,東洋水産,2018年08月05日,96,2023年09月,13,東京,471,3,157.00,11.740,0.075,3.00,1.37%
1397,4901990360944,マルちゃん　赤いきつねうどん　北海道　９６ｇ,111203,カップ麺,4901990,東洋水産,2018年08月05日,96,2023年09月,27,大阪,6264,48,130.50,46.157,0.354,8.00,9.52%
1397,4901990360944,マルちゃん　赤いきつねうどん　北海道　９６ｇ,111203,カップ麺,4901990,東洋水産,2018年08月05日,96,2023年10月,13,東京,314,2,157.00,7.581,0.048,2.00,1.37%
1398,4902881454148,一平ちゃん夜店の焼そばやみつき塩だれ味１３０×１２,111203,カップ麺,4902881,明星食品,2023年02月22日,1560,2023年06月,13,東京,5472,4,1368.00,23.945,0.018,1.33,4.11%
1398,4902881454148,一平ちゃん夜店の焼そばやみつき塩だれ味１３０×１２,111203,カップ麺,4902881,明星食品,2023年02月22日,1560,2023年09月,13,東京,1548,1,1548.00,10.676,0.007,1.00,1.37%
1399,4902105281949,日清　特上カップヌードル　トリュフの風味広がるスープ　７８ｇ×２０,111203,カップ麺,4902105,日清食品,2023年09月11日,1560,2023年09月,13,東京,3980,1,3980.00,49.467,0.012,1.00,1.37%
1399,4902105281949,日清　特上カップヌードル　トリュフの風味広がるスープ　７８ｇ×２０,111203,カップ麺,4902105,日清食品,2023年09月11日,1560,2023年10月,13,東京,2980,1,2980.00,33.271,0.011,1.00,1.37%
1400,4901990527866,マルちゃん　赤いきつねうどん　西　９６ｇ,111203,カップ麺,4901990,東洋水産,2005年07月01日,96,2023年09月,13,東京,471,3,157.00,11.740,0.075,3.00,1.37%
1400,4901990527866,マルちゃん　赤いきつねうどん　西　９６ｇ,111203,カップ麺,4901990,東洋水産,2005年07月01日,96,2023年09月,27,大阪,6146,47,130.77,45.287,0.346,7.83,9.52%
1400,4901990527866,マルちゃん　赤いきつねうどん　西　９６ｇ,111203,カップ麺,4901990,東洋水産,2005年07月01日,96,2023年10月,13,東京,314,2,157.00,7.581,0.048,2.00,1.37%
1401,4902105270226,日清食品　おいしいカップヌードル肉だしうどん　６３ｇ×２０,111203,カップ麺,4902105,日清食品,2021年09月08日,1260,2023年02月,13,東京,2000,1,2000.00,27.621,0.014,1.00,1.37%
1401,4902105270226,日清食品　おいしいカップヌードル肉だしうどん　６３ｇ×２０,111203,カップ麺,4902105,日清食品,2021年09月08日,1260,2023年03月,13,東京,3520,2,1760.00,14.840,0.008,1.00,2.74%
1401,4902105270226,日清食品　おいしいカップヌードル肉だしうどん　６３ｇ×２０,111203,カップ麺,4902105,日清食品,2021年09月08日,1260,2023年07月,13,東京,1380,1,1380.00,16.772,0.012,1.00,1.37%
1402,4901520400478,テーブルマーク　東北の味仙台辛味噌ラーメン１０６ｇ,111203,カップ麺,4901520,テーブルマーク,2004年11月01日,106,2023年09月,13,東京,6879,72,95.54,126.264,1.322,72.00,1.37%
1403,4902881454834,明星食品　ロカボヌードルおいしさプラスこってり醤油　６０ｇ,111203,カップ麺,4902881,明星食品,2023年03月28日,60,2023年04月,13,東京,1548,1,1548.00,15.951,0.010,1.00,1.37%
1403,4902881454834,明星食品　ロカボヌードルおいしさプラスこってり醤油　６０ｇ,111203,カップ麺,4902881,明星食品,2023年03月28日,60,2023年05月,13,東京,1908,1,1908.00,23.862,0.013,1.00,1.37%
